,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,0,0,0,1,2,0,2,0,1,2,0,2,0,0,0,0,0,0,0,2,0,0,2
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,2,0,2,0,1,2,0,0,0,0,0,0,0,0,2,2,0,0,2
2,0,0,0,0,2,2,0,1,0,0,0,0,0,0,2,2,0,0,0,1,2,0,2,0,1,2,0,2,0,0,2,0,0,0,0,2,0,0,2
3,0,0,0,0,0,2,0,1,0,0,0,0,2,0,0,2,0,0,0,1,2,0,2,0,1,0,2,0,2,0,2,0,0,0,0,2,0,0,2
4,0,0,0,2,2,2,0,1,0,0,0,0,0,0,0,2,0,0,0,1,2,0,2,0,1,2,2,0,2,0,0,0,0,0,0,2,0,0,2
5,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,2,0,0,0,1,2,0,2,0,1,2,2,0,0,0,0,0,0,0,0,2,0,0,2
6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,0,0,0,1,2,0,2,0,1,2,2,2,2,0,2,0,0,2,0,2,0,0,2
7,0,0,0,0,2,0,0,1,0,0,0,0,2,0,2,2,0,0,0,1,2,2,2,0,1,2,0,0,2,2,2,0,0,2,0,0,0,0,2
8,0,0,0,0,0,2,2,1,0,0,0,0,2,0,2,2,0,0,0,1,2,2,2,0,1,2,2,2,0,0,0,0,0,0,0,2,0,0,2
9,0,0,0,0,0,0,2,1,0,2,0,0,0,2,2,2,0,0,0,1,2,0,2,0,1,2,0,2,2,0,0,0,0,2,2,2,0,0,1
10,0,0,0,2,2,0,2,1,0,0,0,0,0,0,2,2,0,0,0,1,2,2,2,0,1,2,2,2,0,0,0,0,0,2,0,2,0,0,2
11,0,0,3,0,0,0,0,1,0,0,0,0,0,0,2,2,0,0,0,1,2,0,2,0,1,2,2,0,2,0,0,0,0,2,0,2,0,0,2
12,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,2,0,2,0,1,2,0,2,2,0,0,0,0,0,0,0,0,0,2
13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,2,0,0,2
14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2
15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,2,0,3,0,1,2,3,0,0,0,0,0,0,0,0,2,0,3,2
16,0,0,0,0,0,3,0,1,0,0,0,0,0,0,3,2,0,0,0,1,2,0,3,0,1,3,2,0,2,0,0,0,0,3,0,2,0,0,2
17,0,0,0,3,0,0,3,1,0,0,0,0,3,0,0,3,0,0,0,1,2,0,3,0,1,2,0,3,0,0,0,0,0,0,0,3,0,0,1
18,0,0,0,0,0,3,0,1,0,0,0,0,3,0,0,3,0,0,0,1,2,0,2,0,1,2,0,0,0,0,0,0,0,0,3,3,0,0,3
19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,3
20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,2,0,2,0,1,2,0,0,0,0,0,0,0,0,0,3,0,0,1
21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,4,0,3,0,1,3,0,0,0,0,0,0,0,0,0,2,0,0,1
22,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,1,3,2,2,0,1,3,2,2,0,0,0,0,0,0,0,0,0,0,3
23,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,2,0,0,1,3,0,3,0,1,2,2,0,3,0,0,0,0,0,0,3,0,0,3
24,0,0,0,0,0,2,2,1,0,2,0,0,0,0,0,3,0,0,0,1,3,3,2,0,1,3,2,3,2,0,2,0,0,0,0,0,0,0,3
25,0,0,0,3,0,2,0,1,0,0,0,0,2,0,0,3,0,0,0,1,3,0,3,0,1,3,3,0,0,0,3,0,0,0,0,3,0,2,3
26,0,0,0,2,2,3,3,1,0,0,0,2,3,0,2,3,0,0,0,1,3,0,3,0,1,3,3,0,3,0,0,0,0,2,0,3,0,2,2
27,0,0,3,3,0,3,0,1,3,0,3,0,3,0,0,3,0,0,0,1,3,0,3,0,1,3,3,3,3,0,2,0,0,3,3,3,0,3,1
28,0,0,0,3,3,2,3,1,0,0,0,0,3,0,3,2,0,0,0,1,3,3,3,0,1,2,2,3,0,3,3,3,0,0,3,3,0,3,2
29,0,0,0,3,3,3,3,1,3,0,0,0,3,3,2,2,3,0,0,1,2,3,3,0,1,3,3,3,4,0,3,0,0,3,3,2,0,3,2
30,3,0,0,3,3,3,3,1,3,0,3,3,0,0,3,2,0,0,0,1,2,4,2,0,1,2,2,3,3,0,3,3,3,3,0,2,0,3,2
31,0,0,3,3,0,3,3,1,0,3,3,3,3,0,3,2,0,0,0,1,2,3,2,0,1,2,2,3,3,3,3,3,3,3,3,2,3,2,2
32,3,0,3,3,3,2,3,1,3,3,3,3,2,3,3,2,3,3,3,1,2,2,2,3,1,3,3,3,2,3,2,3,3,3,3,2,3,3,2
33,2,2,2,2,2,2,2,0,2,2,2,1,2,2,1,1,2,2,2,0,1,2,1,2,0,1,2,1,1,2,2,2,2,2,2,1,2,2,0
34,2,2,2,2,1,1,1,0,2,2,2,2,2,2,1,1,2,2,2,0,1,1,1,2,0,1,2,1,1,2,1,2,2,2,2,1,2,2,1
35,2,2,2,2,1,2,2,0,2,2,2,2,2,2,1,1,2,2,2,0,1,1,1,2,0,1,2,1,2,2,2,2,2,1,2,1,2,2,1
36,2,2,2,2,1,1,2,0,2,2,2,1,2,2,1,1,2,2,2,0,1,1,1,2,0,1,1,1,1,2,1,2,2,1,2,1,2,1,1
37,2,2,1,2,1,1,1,0,2,2,2,1,1,2,1,1,2,2,2,0,1,1,1,2,0,1,1,1,1,2,1,2,2,2,1,1,2,1,1
38,2,2,2,2,1,1,1,0,2,2,2,2,1,2,1,1,2,2,2,0,1,1,1,2,0,1,1,1,1,2,1,2,2,1,2,1,2,1,1
39,2,2,2,2,1,2,2,0,2,2,2,2,1,2,2,1,2,2,2,0,1,2,1,2,0,1,2,1,1,2,1,2,3,1,1,1,2,2,0
40,2,2,2,1,2,2,2,0,2,2,2,2,2,2,2,1,2,2,2,0,1,2,1,2,0,1,1,2,1,2,3,2,2,3,1,1,2,2,1
41,2,2,2,2,2,2,2,0,2,2,2,2,1,2,3,1,2,2,2,0,1,3,1,2,0,1,1,1,1,2,2,2,2,1,2,2,2,2,0
42,2,2,2,1,2,1,2,0,2,2,2,2,2,2,2,3,2,2,2,0,1,2,2,2,0,1,2,2,2,2,2,2,2,2,2,1,2,2,3
43,2,2,2,2,2,2,1,0,2,2,2,2,2,2,2,1,2,2,2,0,2,2,1,2,0,1,2,2,2,2,2,2,2,2,1,2,2,2,2
44,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,1,2,2,2,0,1,2,2,2,0,2,2,2,2,2,2,2,2,2,2,1,2,2,1
45,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,0,1,2,1,2,0,1,2,2,2,2,2,2,2,2,2,1,2,2,1
46,2,2,2,2,2,2,2,0,2,2,2,2,1,2,2,1,2,2,2,0,2,1,2,2,0,1,1,1,1,2,2,2,2,2,2,1,2,2,1
47,2,2,2,2,2,1,2,0,2,2,2,2,1,2,1,1,2,2,2,0,1,2,1,2,0,2,2,1,1,2,2,2,2,2,2,2,2,2,2
48,2,2,2,2,2,1,2,0,2,2,2,2,2,2,1,1,2,2,2,0,2,1,1,2,0,2,1,2,2,2,2,2,2,2,2,1,2,2,2
49,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,1,2,2,2,0,1,2,1,2,0,1,2,2,2,2,2,2,2,1,2,1,2,2,1
50,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,1,2,2,2,0,1,2,1,2,0,1,2,2,2,2,2,2,2,2,2,2,2,2,1
51,2,2,2,2,2,1,1,0,2,2,2,2,2,2,1,1,2,2,2,0,1,2,1,2,0,1,2,1,1,2,2,2,2,2,2,2,2,2,1
52,2,2,2,2,2,1,2,0,2,2,2,2,2,2,1,1,2,2,2,0,1,1,1,2,0,1,2,2,2,2,2,2,2,2,2,1,2,2,1
53,2,2,2,2,2,1,2,0,2,2,2,2,1,2,2,1,2,2,2,0,1,1,1,2,0,1,1,2,1,2,2,2,2,2,2,1,2,1,1
54,2,2,2,2,1,2,2,0,2,2,2,2,2,2,2,1,2,2,2,0,1,2,1,2,0,1,2,2,2,2,2,2,2,2,2,1,2,2,1
55,2,2,2,2,2,1,2,0,2,2,2,2,2,2,2,1,2,2,2,0,1,2,1,2,0,1,2,2,1,2,2,2,2,2,2,1,2,2,1
56,2,2,2,2,2,1,2,0,2,2,2,2,1,2,2,1,2,2,2,0,1,2,1,2,0,1,2,1,1,2,2,2,2,2,2,1,2,2,1
57,2,2,2,2,1,1,2,0,2,2,2,2,2,2,1,1,2,2,2,0,1,1,1,2,0,1,1,2,2,2,2,2,2,2,2,1,2,2,1
58,2,2,2,2,1,1,2,0,2,2,2,2,1,2,2,1,2,2,2,0,1,2,1,2,0,1,1,1,1,2,2,2,2,2,2,1,2,2,1
59,2,2,1,2,2,1,1,0,2,2,2,1,2,2,2,1,2,2,2,0,1,1,1,2,0,1,1,1,1,2,1,2,2,1,2,2,2,2,1
60,2,2,2,2,1,1,1,0,2,2,2,2,2,2,1,1,2,2,2,0,1,2,1,2,0,1,2,1,1,2,2,2,2,1,2,1,2,2,1
61,2,2,2,2,2,1,1,0,2,2,2,2,2,2,1,1,2,2,2,0,1,1,1,2,0,1,1,1,2,2,1,2,2,1,1,1,2,2,1
62,2,2,2,1,1,1,1,0,2,2,2,2,1,2,2,1,2,2,2,0,1,1,1,2,0,1,1,1,1,2,1,2,2,1,2,1,2,2,1
63,2,2,2,1,1,1,2,0,1,2,2,2,2,2,1,1,2,2,2,0,1,2,1,2,0,1,1,1,1,2,1,2,2,1,2,1,2,2,1
64,2,2,2,1,1,2,1,0,2,2,2,2,2,2,1,1,2,2,2,0,1,1,1,2,0,1,2,1,1,2,1,1,2,2,2,1,2,2,0
65,2,2,1,1,2,1,1,0,1,2,1,1,1,2,1,1,2,2,1,0,1,2,1,2,0,1,1,1,1,2,1,1,2,1,1,1,2,2,0
66,1,2,2,1,1,1,1,0,1,2,1,1,1,2,2,1,2,2,2,0,1,1,1,2,0,1,1,1,1,2,1,2,1,1,1,1,2,1,0
67,2,1,1,1,1,1,1,0,2,1,2,1,1,1,1,1,1,2,2,0,1,1,1,2,0,1,1,1,1,2,1,1,1,1,1,1,1,1,1
68,2,1,1,1,1,1,2,0,1,1,1,1,1,1,1,1,2,2,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,2,1,1
69,2,1,1,1,1,1,1,0,2,1,2,1,1,1,1,0,1,2,1,0,1,1,1,1,0,1,1,2,1,1,2,1,2,1,2,1,1,1,1
70,2,2,2,1,1,1,1,0,2,2,1,1,1,2,1,0,2,2,2,0,1,1,1,2,0,1,1,1,1,2,1,2,2,2,1,1,1,1,1
71,2,2,2,2,1,1,1,0,2,2,2,2,1,2,1,1,2,2,2,0,1,1,1,2,0,1,2,2,2,2,1,1,2,2,1,1,2,1,0
72,2,2,2,1,1,2,2,0,2,2,2,2,1,2,1,1,2,2,2,0,1,2,1,2,0,1,2,1,1,2,2,2,2,1,1,1,2,1,0
73,2,2,2,2,1,2,2,0,1,2,2,2,1,2,1,1,2,2,2,0,1,1,1,2,0,1,1,2,2,2,2,2,2,2,2,1,2,1,1
74,2,1,2,2,2,2,1,0,2,2,2,2,2,2,2,1,2,2,2,0,1,1,1,2,0,1,2,1,2,2,1,2,2,2,2,1,2,2,1
75,2,2,2,2,1,1,2,0,2,2,2,2,2,2,2,1,2,2,2,0,1,2,2,2,0,1,1,1,2,2,2,2,2,2,1,1,2,1,1
76,2,2,2,2,2,1,2,0,2,2,2,2,1,2,1,1,2,2,2,0,1,1,1,2,0,1,1,2,1,2,1,2,2,1,2,1,2,2,1
77,2,2,2,1,1,1,2,0,2,2,2,1,2,2,1,1,2,2,2,0,1,1,1,2,0,1,1,1,1,2,1,2,2,1,2,1,2,2,1
78,2,2,2,1,1,2,1,0,2,2,2,2,2,2,1,1,2,2,2,0,1,1,1,2,0,1,1,1,1,2,2,2,2,1,2,1,2,1,1
79,2,2,2,1,2,1,2,0,2,2,2,2,2,2,1,1,2,2,2,0,1,2,1,2,0,1,2,1,2,2,2,2,2,2,2,1,3,2,0
80,2,2,2,2,2,1,2,0,2,2,2,2,1,2,2,1,2,2,2,0,1,1,1,2,0,2,1,1,1,2,2,2,2,2,2,1,2,2,1
81,2,2,2,1,2,1,2,0,2,2,2,2,1,2,1,1,2,2,2,0,1,1,1,2,0,1,1,1,1,2,2,2,2,2,2,1,2,2,1
82,2,2,2,1,2,1,1,0,2,2,2,1,1,2,1,0,2,2,2,0,1,2,1,2,0,1,2,2,1,2,2,2,2,1,2,1,2,2,1
83,2,2,2,1,2,1,2,0,1,2,2,2,1,2,1,1,2,2,2,0,1,1,1,2,0,1,1,1,1,2,2,2,2,2,1,1,2,1,1
84,2,2,1,1,2,1,1,0,2,2,2,1,1,1,2,1,1,2,2,0,1,2,1,2,0,1,1,2,1,2,1,2,2,2,2,1,2,1,1
85,2,2,1,2,1,1,1,0,1,2,2,2,1,2,2,1,2,2,1,0,1,1,1,2,0,1,2,1,1,1,1,2,1,1,2,1,2,1,1
86,2,2,1,1,1,1,2,0,2,2,2,1,1,1,1,1,2,2,1,0,1,1,1,2,0,1,1,1,1,1,1,2,1,1,1,1,2,1,1
87,2,1,2,1,1,1,1,0,2,2,2,1,1,1,2,1,2,2,2,0,1,1,1,1,0,1,2,1,1,1,1,2,2,2,1,1,2,1,1
88,2,2,2,2,1,1,1,0,2,2,2,1,1,2,1,1,1,2,2,0,1,2,1,2,0,1,1,1,1,2,1,2,2,2,1,2,1,2,1
89,2,2,1,1,1,1,1,0,1,2,2,2,1,2,1,1,2,2,2,0,1,1,1,2,0,1,1,1,1,2,1,2,2,1,1,1,2,1,1
90,2,1,1,2,2,1,1,0,2,2,1,1,1,1,1,1,2,2,2,0,1,1,1,2,0,1,1,1,1,2,1,1,1,1,1,1,2,1,1
91,2,2,1,1,1,1,2,0,1,2,2,1,1,2,1,1,2,2,1,0,1,1,1,1,0,1,1,1,1,1,1,1,2,1,1,1,2,1,0
92,2,2,1,1,1,1,1,0,1,2,2,1,2,1,1,1,2,2,1,0,1,1,1,2,0,1,1,1,1,1,1,1,1,1,1,1,2,1,0
93,2,2,2,1,1,1,1,0,2,2,1,1,1,2,1,1,1,1,1,0,1,1,1,2,0,1,1,1,1,1,1,1,1,1,1,1,1,2,0
94,1,2,1,1,1,1,2,0,1,2,2,1,1,1,1,1,1,2,1,0,1,1,1,1,0,1,1,1,1,2,1,1,1,1,1,1,2,2,1
95,1,2,1,1,1,1,2,0,1,2,2,2,1,2,1,1,1,2,1,0,1,1,1,2,0,1,1,1,1,2,1,1,1,1,1,1,2,1,0
96,2,2,1,1,1,1,1,0,1,2,2,2,1,2,2,1,2,2,1,0,1,1,1,2,0,1,2,1,1,2,1,1,1,2,1,1,2,1,0
97,2,1,1,1,1,1,1,0,2,2,1,1,1,2,1,1,2,2,2,0,1,1,1,1,0,2,1,1,1,2,1,2,2,1,1,1,2,1,0
98,1,2,2,1,1,1,1,0,1,2,2,1,1,2,1,1,1,2,2,0,1,1,1,2,0,1,1,1,1,2,1,2,1,1,1,1,2,1,1
99,2,2,1,1,1,1,1,0,2,2,2,1,1,1,1,1,1,2,1,0,1,1,1,1,0,1,1,1,1,1,1,2,2,1,1,1,2,1,0
